,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,APH,ATVI,AVGO,CA,CRM,CSCO,CSRA,CTSH,CTXS,EA,EBAY,FB,FFIV,FIS,FISV,FLIR,FSLR,GLW,GOOG,GOOGL,GPN,HPE,HPQ,HRS,IBM,INTC,INTU,JNPR,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,NFLX,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,STX,SWKS,SYMC,TDC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX
256,110.120003,118.699997,105.559998,68.75,94.470001,217.75999500000003,77.400002,66.5,30.879999,68.230003,38.580002,169.130005,31.139999,78.059998,30.299999,31.09,55.529999,69.42984799999999,79.07,28.73,118.199997,142.610001,77.239998,102.510002,35.150002,29.41,23.9,762.6099849999998,778.099976,70.940002,13.61187,15.94,103.919998,160.690002,35.099998,115.25,26.5,80.050003,104.910004,104.779999,64.900002,60.5,80.209999,19.389999,116.199997,37.0,94.089996,39.970001,56.009998,40.119999,66.860001,55.369999,79.519997,39.32,78.459999,23.85,27.450001,67.0,50.5,72.75,81.230003,80.18,61.099998,20.57,53.02,25.13834
257,111.949997,119.919998,105.849998,73.050003,95.650002,228.520004,75.489998,66.260002,31.530001,68.190002,38.43,173.720001,31.440001,75.739998,30.08,31.42,53.110001,70.210228,78.519997,29.440001,122.400002,143.990005,77.459999,105.599998,35.450001,29.469999,23.98,772.630005,788.98999,71.970001,13.425883,16.059998999999998,104.110001,163.0,35.18,116.239998,26.42,81.209999,106.879997,106.0,65.18,60.98,80.040001,19.639999,118.32,37.290001,93.300003,40.09,57.310001,40.990002,67.57,55.259998,79.639999,39.950001,79.389999,24.5,27.540001,66.16999799999999,50.869999,74.089996,81.690002,81.07,61.450001,21.120001,53.389999,25.059288
258,111.360001,119.360001,105.410004,73.66999799999998,96.589996,232.770004,75.040001,66.800003,31.639999,67.949997,36.549999,176.360001,31.58,75.089996,29.83,31.690001,52.599998,70.13855699999999,77.900002,28.99,121.230003,144.0,77.68,106.199997,35.36000100000001,29.450001,23.959999,767.72998,789.52002,71.459999,13.1934,15.35,104.07,161.940002,35.48,116.32,26.33,83.0,106.699997,105.599998,65.5,61.009998,80.360001,19.629999,117.760002,36.68,93.720001,40.049999,57.529999,40.310001,68.33000200000001,55.209999,78.860001,38.68,79.209999,25.059999,27.290001,66.809998,51.220001,74.379997,79.980003,79.91999799999998,60.799999,21.280001,53.34,24.55863
259,111.129997,119.900002,104.169998,73.449997,96.68,235.300003,75.510002,66.699997,31.709999,67.949997,37.450001,176.779999,31.6,73.959999,29.6,31.799999,52.040001,70.11466999999999,79.18,28.940001,121.010002,143.660004,79.059998,107.809998,35.470001,29.799999,24.18,764.26001,782.6099849999998,71.93,13.379387,14.84,104.519997,161.830002,35.110001000000004,115.900002,26.34,81.910004,106.949997,104.620003,65.959999,60.299999,80.25,19.950001,117.639999,36.32,94.419998,40.040001,58.040001,40.400002,68.160004,54.580002,79.010002,38.900002,78.269997,24.799999,27.389999,67.660004,51.560001,73.870003,79.989998,79.900002,60.959999,21.5,53.189999,24.53228
260,111.43,120.529999,104.809998,74.010002,96.629997,234.720001,75.519997,66.519997,31.84,68.599998,37.369999,176.059998,31.73,73.550003,30.08,31.91,58.02,70.042999,79.41999799999998,28.84,120.120003,143.350006,78.790001,107.209999,35.5,30.709999,24.25,760.0,778.349976,72.139999,13.350326999999998,15.06,104.389999,163.199997,35.43,115.900002,26.51,81.989998,107.419998,105.419998,65.980003,60.34,80.82,20.18,117.050003,36.43,93.870003,40.130001,57.790001,40.259998,67.41999799999999,54.82,78.800003,38.91,77.059998,24.780001,27.23,67.629997,51.540001,74.290001,79.660004,80.629997,61.029999,21.450001,53.259998,24.769434
261,110.779999,120.739998,104.269997,74.16999799999998,96.709999,232.800003,75.309998,66.339996,31.67,68.349998,37.299999,173.860001,31.98,72.760002,29.940001,31.940001,56.799999,69.54132800000001,78.949997,28.559999,120.57,142.899994,78.849998,106.760002,35.389999,31.1,24.200001,771.530029,788.380005,71.599998,13.495628,15.06,104.260002,164.0,35.639999,115.540001,26.440001,82.58000200000002,107.290001,103.68,65.760002,60.650002,80.660004,19.92,117.300003,36.43,94.0,40.34,57.91,40.07,67.230003,54.549999,78.25,39.41,77.089996,24.43,27.48,67.639999,51.279999,74.660004,79.120003,80.279999,62.290001,21.24,53.330002,25.032938
262,111.599998,121.010002,104.989998,74.360001,97.139999,229.589996,72.709999,67.300003,32.16,68.650002,38.060001,175.119995,32.580002,73.209999,29.76,32.450001,55.75,70.00318100000001,81.290001,28.51,120.32,141.96000700000005,78.839996,106.540001,35.169998,30.33,24.219999,770.070007,789.099976,70.959999,13.826916,15.17,105.169998,163.350006,35.200001,116.160004,26.780001,81.779999,107.550003,103.540001,66.010002,60.860001,81.120003,19.58,119.0,36.560001,93.599998,40.66,59.509998,40.099998,66.800003,54.48,80.139999,39.630001,77.489998,24.360001,27.42,67.83000200000001,50.549999,74.66999799999998,79.449997,79.120003,63.259998,21.15,54.099998,25.032938
263,110.370003,119.5,102.82,73.559998,95.989998,229.089996,72.769997,66.480003,32.139999,68.230003,36.650002,170.009995,31.93,72.139999,29.84,32.040001000000004,55.240002,68.880394,79.209999,27.92,118.379997,141.119995,77.16999799999998,104.550003,35.939999,30.469999,24.030001,757.4400019999998,778.549988,68.900002,13.821104,15.41,104.059998,161.949997,34.860001000000004,113.790001,27.6,79.690002,105.650002,102.330002,66.33000200000001,60.110001,80.25,19.700001,117.519997,36.16,92.099998,40.110001,58.950001,39.560001,67.720001,53.41,79.16999799999998,40.73,76.91999799999998,24.360001,26.91,67.519997,49.220001,73.879997,77.57,78.449997,63.869999,21.059999,54.110001,24.743084
264,109.169998,117.629997,99.519997,68.660004,95.459999,219.740005,69.019997,63.34,30.200001,66.900002,35.66,163.570007,30.33,66.589996,29.309999,31.860001,53.860001,67.95668,75.650002,27.73,115.110001,138.78999299999998,75.760002,103.400002,35.630001,30.219999,23.540001,744.590027,761.900024,66.389999,13.576997,15.03,104.300003,159.0,33.720001,113.25,26.870001,76.0,99.190002,100.25,61.189999,59.080002,79.160004,18.459999,116.75,35.36000100000001,86.25,38.459999,58.59,38.34,63.950001,49.939999,74.0,38.299999,71.690002,23.700001,26.32,66.980003,47.52,69.989998,75.400002,77.940002,61.509998,20.709999,53.259998,24.901186
265,110.0,117.860001,100.459999,70.839996,95.860001,219.949997,70.440002,64.0,31.700001,67.970001,36.009998,166.009995,31.26,69.089996,29.33,32.080002,54.040001,68.967987,76.16999799999998,28.549999,115.949997,139.580002,75.550003,103.68,35.68,30.18,23.67,757.710022,770.0,68.529999,13.902473,15.26,105.660004,160.850006,34.310001,113.919998,26.950001,76.260002,101.419998,101.870003,62.73,59.700001,79.849998,19.0,120.730003,36.220001,89.989998,38.599998,58.650002,38.849998,66.379997,50.959999,76.690002,37.400002,73.720001,23.709999,26.66,68.160004,48.25,71.339996,76.629997,78.559998,64.139999,20.620001,54.5,25.16469
266,109.5,118.129997,101.989998,71.019997,96.150002,223.970001,71.269997,64.410004,31.709999,67.879997,36.599998,166.809998,31.34,70.790001,29.42,32.18,54.860001,70.815414,77.629997,28.299999,117.690002,141.309998,75.519997,103.900002,35.720001,32.459999,23.6,764.72998,780.1900019999998,70.129997,14.041963,15.51,105.779999,160.130005,34.389999,114.790001,26.889999,76.989998,103.980003,103.82,63.220001,60.43,81.190002,18.620001,120.099998,35.580002,92.209999,39.009998,58.98,39.23,66.650002,52.77,77.720001,39.029999,75.33000200000002,24.27,27.200001,69.589996,48.880001,71.110001,77.940002,79.08000200000002,62.07,20.91,54.34,24.61133
267,109.260002,118.650002,100.889999,70.980003,95.330002,227.100006,76.260002,64.709999,31.799999,67.639999,36.740002,164.759995,31.059999,70.730003,29.48,32.200001,55.349998,69.764297,76.849998,28.139999,117.0,140.429993,74.730003,103.25,35.86000100000001,32.169998,24.0,761.0,779.950012,70.199997,13.855976,15.62,106.650002,160.600006,34.669998,114.32,27.51,78.019997,102.989998,103.019997,63.52,60.009998,82.339996,19.5,124.480003,34.720001,92.839996,39.5,58.700001,39.080002,67.349998,54.0,77.879997,39.759998,75.779999,24.129999,27.389999,69.050003,48.279999,71.5,77.269997,79.690002,67.91999799999999,21.620001,54.5,24.55863
268,110.860001,121.669998,103.360001,72.989998,97.529999,234.169998,80.58000200000002,65.860001,32.779999,68.220001,37.450001,169.550003,31.75,71.440002,30.110001,32.130001,56.990002,70.58448800000002,78.029999,28.959999,117.980003,141.720001,75.550003,104.559998,36.299999,33.740002000000004,24.879999,772.47998,792.950012,70.779999,14.326755,16.139999,107.040001,164.869995,35.48,116.43,28.43,79.25,106.099998,105.18,64.559998,61.299999,83.32,20.75,125.400002,36.490002,95.190002,40.32,60.290001,39.68,68.41999799999999,55.0,78.75,40.290001,77.300003,24.469999,27.889999,70.410004,48.599998,72.32,79.68,80.16999799999998,69.230003,22.09,55.32,24.980238
269,112.309998,121.330002,104.0,74.540001,98.07,237.119995,82.290001,66.370003,32.779999,68.75,37.200001,180.949997,31.85,72.0,29.98,32.470001,56.380001,71.970062,77.809998,29.610001,119.220001,142.649994,75.120003,104.989998,36.77,33.310001,24.82,780.0,799.299988,71.66999799999998,14.274446,16.08,106.32,165.179993,35.75,117.580002,28.82,79.019997,106.559998,104.809998,65.32,61.18,83.309998,20.73,123.779999,36.450001,94.199997,40.41,60.02,39.700001,68.610001,58.400002,79.029999,39.400002,80.599998,24.59,28.73,70.739998,48.990002,72.349998,79.150002,81.989998,68.400002,22.09,55.740002,25.085638
270,113.290001,122.860001,104.620003,72.849998,98.129997,232.25,81.07,64.790001,32.18,68.129997,36.77,178.050003,31.629999,70.82,30.08,32.68,55.689999,70.89505,78.879997,30.02,119.220001,142.339996,75.440002,104.669998,36.709999,33.59,24.5,785.039978,804.820007,71.709999,14.001278,15.41,105.059998,166.720001,35.779999,116.629997,28.309999,77.339996,103.389999,104.339996,64.370003,61.82,82.629997,20.299999,122.839996,36.200001,89.849998,40.349998,59.970001,39.599998,68.370003,56.48,78.199997,39.369999,76.360001,24.82,28.49,70.739998,49.450001,71.889999,78.989998,82.160004,67.690002,21.950001,55.700001,24.795784
271,113.839996,123.800003,105.739998,73.110001,98.639999,232.320007,78.989998,64.610001,32.040001000000004,67.879997,37.389999,178.740005,31.82,70.440002,30.299999,31.9,55.900002,71.14986400000002,80.459999,30.360001,117.860001,141.899994,76.059998,105.410004,36.790001,33.869999,24.379999,793.900024,812.3900150000002,71.510002,13.855976,15.71,105.550003,165.679993,36.009998,116.18,28.219999,77.58000200000002,104.160004,103.57,64.18,62.5,82.239998,20.139999,123.510002,36.110001,90.089996,40.470001,60.139999,39.549999,68.720001,54.919998,78.949997,39.220001,76.800003,24.82,28.32,71.18,49.490002,71.949997,78.809998,79.629997,66.589996,21.74,55.91,24.347826
272,115.040001,125.25,106.300003,73.230003,98.400002,232.919998,79.690002,67.0,31.93,67.910004,37.23,178.75,32.77,71.709999,30.6,31.639999,56.900002,72.00190699999997,80.610001,29.85,120.0,144.940002,75.230003,106.330002,36.59,33.630001,24.450001,797.400024,815.919983,71.849998,13.797854999999998,15.77,105.379997,168.369995,36.700001,118.040001,28.51,79.33000200000002,103.980003,102.910004,64.959999,63.0,83.349998,19.93,123.43,35.779999,92.540001,40.869999,60.380001,39.459999,68.639999,54.759998,80.58000200000002,40.869999,76.489998,24.950001,28.51,71.440002,49.34,73.550003,79.279999,80.0,67.449997,21.809999,56.549999,24.453228
273,115.379997,123.449997,106.330002,72.809998,97.82,229.809998,76.860001,66.809998,32.34,67.82,36.900002,178.309998,32.369999,71.199997,30.59,31.440001,56.299999,72.34432199999998,81.32,29.870001,120.080002,144.649994,76.110001,106.040001,36.220001,32.639999,24.309999,797.340027,817.3599849999998,71.220001,13.861789000000002,15.54,105.339996,168.009995,36.740002,117.709999,28.379999,77.91999799999998,104.620003,104.43,65.32,62.700001,82.900002,20.1,123.440002,36.209999,96.900002,40.950001,60.43,39.799999,68.099998,54.0,78.959999,40.330002,75.209999,24.639999,28.51,70.480003,49.419998,72.730003,79.370003,79.199997,67.300003,21.459999,58.290001,23.689064
274,116.470001,124.580002,107.800003,73.769997,100.32,231.490005,79.029999,67.91999799999999,33.400002,68.099998,37.049999,180.75,32.709999,70.480003,30.700001,31.530001,56.669998,73.46710999999998,81.440002,29.73,120.900002,144.929993,77.550003,107.330002,36.549999,32.77,24.27,800.400024,818.3099980000002,70.91999799999998,13.733923,15.47,105.080002,168.970001,36.720001,118.279999,28.57,79.620003,106.099998,104.82,66.190002,62.950001,83.68,20.530001,126.389999,36.990002,99.830002,40.220001,61.759998,39.900002,68.489998,56.040001,80.650002,40.860001,77.510002,24.870001,28.15,70.860001,49.220001,73.360001,79.220001,78.83000200000002,68.779999,21.440001,60.299999,23.820816
275,115.800003,123.230003,103.57,72.410004,100.720001,228.960007,76.760002,67.339996,32.25,67.400002,36.330002,179.070007,32.110001000000004,70.0,30.65,31.639999,56.189999,72.312469,79.309998,29.700001,119.849998,144.729996,76.709999,106.970001,36.07,35.0,24.309999,790.219971,809.280029,70.470001,13.61187,15.03,104.279999,166.830002,36.34,117.160004,28.43,79.41999799999998,106.730003,103.699997,64.57,62.560001,83.339996,20.43,124.300003,36.459999,99.699997,39.029999,61.529999,39.400002,66.790001,54.93,79.91999799999998,38.5,76.949997,24.07,28.299999,69.980003,49.93,73.110001,78.040001,78.129997,67.339996,21.4,58.610001,24.084322
276,116.739998,124.040001,105.5,72.91999799999998,101.739998,232.369995,76.160004,67.82,32.75,68.199997,36.669998,181.0,32.869999,69.959999,30.83,32.32,56.720001,73.045074,79.599998,29.530001,119.5,145.809998,76.25,107.889999,36.380001,35.07,24.41,796.76001,813.369995,71.370003,13.815292,15.16,104.550003,167.490005,36.950001,118.629997,28.57,79.730003,108.190002,104.050003,65.360001,63.689999,84.099998,20.73,125.459999,36.91,104.580002,38.959999,61.889999,39.610001,67.379997,55.700001,80.529999,38.880001,77.519997,24.209999,28.139999,70.739998,50.16,73.93,78.410004,78.150002,69.209999,21.75,58.68,24.163372
277,116.800003,118.550003,105.739998,73.690002,102.260002,232.169998,76.050003,68.849998,32.5,68.400002,36.919998,183.729996,32.779999,69.959999,30.690001,32.130001,56.040001,73.236183,79.489998,29.139999,118.919998,146.660004,76.290001,108.709999,36.419998,34.5,24.549999,795.840027,815.719971,71.540001,13.855976,15.09,104.32,166.25,37.25,118.279999,28.469999,79.099998,106.68,104.480003,65.459999,63.43,83.860001,20.75,125.529999,36.810001,105.639999,39.060001,61.709999,39.84,67.07,54.849998,79.440002,38.610001,76.660004,24.18,27.6,70.870003,50.360001,74.220001,78.480003,79.139999,69.010002,21.620001,59.959999,23.899868
278,116.349998,118.059998,105.120003,73.889999,102.639999,234.550003,75.33000200000002,68.160004,32.950001,68.230003,36.900002,182.850006,32.380001,69.779999,30.4,31.969999,56.439999,72.782288,79.739998,29.280001,118.860001,146.339996,76.519997,108.580002,36.16,33.049999,24.719999,792.3599849999998,809.099976,70.769997,13.896660999999998,15.22,104.129997,167.360001,37.23,117.279999,28.52,78.980003,106.870003,104.43,65.529999,63.84,84.120003,22.91,126.839996,36.560001,106.82,38.93,61.349998,40.040001,67.639999,55.459999,70.300003,39.27,77.93,24.24,27.32,70.589996,50.279999,74.25,78.019997,78.199997,71.389999,21.709999,60.740002,23.926218
279,115.589996,117.400002,104.610001,73.370003,102.519997,232.0,74.599998,67.309998,32.919998,68.220001,36.439999,180.050003,32.139999,69.690002,30.540001,31.93,56.389999,72.017838,79.849998,29.82,117.0,144.389999,76.029999,107.660004,36.150002,32.619999,24.75,790.900024,808.01001,70.199997,13.815292,15.11,103.650002,167.0,36.93,116.989998,28.299999,79.220001,107.419998,104.300003,65.110001,63.450001,83.620003,23.07,125.610001,36.169998,106.379997,38.790001,61.52,39.82,66.889999,55.099998,69.18,38.869999,78.220001,24.1,26.549999,70.720001,50.040001,74.110001,78.08000200000002,76.5,70.139999,21.77,60.380001,23.689064
280,116.519997,117.360001,105.0,73.809998,102.860001,233.429993,76.059998,67.629997,33.150002,68.32,36.549999,182.110001,32.130001,69.839996,30.639999,31.940001,56.5,72.623032,80.989998,29.83,116.959999,145.639999,76.110001,108.260002,36.66,32.75,24.719999,790.679993,808.679993,70.489998,13.83854,15.14,103.720001,166.979996,36.91,117.360001,28.5,79.190002,108.540001,104.900002,65.360001,63.209999,83.410004,23.35,126.239998,36.290001,112.059998,38.77,61.830002,39.5,67.139999,55.380001,71.059998,39.029999,77.900002,24.200001,27.02,70.839996,49.959999,74.41999799999998,78.269997,76.769997,69.699997,21.91,61.07,23.583662
281,117.519997,118.0,104.830002,74.540001,103.529999,234.0,75.93,68.129997,33.549999,68.360001,36.66,182.639999,32.290001000000004,69.849998,30.700001,31.98,56.82,72.583214,81.07,30.24,118.190002,145.179993,76.599998,108.269997,36.709999,34.099998,24.98,793.700012,813.330017,70.720001,13.844353,15.18,103.5,167.28999299999995,37.099998,116.879997,28.610001,80.959999,109.900002,104.699997,65.510002,63.400002,83.599998,23.4,129.070007,36.68,119.599998,38.869999,61.84,39.759998,66.650002,55.549999,70.269997,39.389999,78.470001,24.469999,27.4,70.75,50.060001,74.959999,78.400002,76.730003,69.860001,22.219999,62.139999,23.530962
282,116.449997,116.980003,103.629997,73.379997,103.269997,229.679993,74.870003,67.139999,32.799999,67.660004,36.5,179.699997,31.92,68.849998,30.370001,31.549999,56.060001,71.627647,80.529999,30.02,117.0,144.389999,76.650002,107.449997,36.23,32.849998,24.450001,783.330017,802.330017,69.800003,13.5305,14.93,103.190002,166.020004,36.509998,115.410004,28.43,79.58000200000002,107.480003,103.809998,64.650002,62.860001,82.849998,22.58,125.949997,35.709999,104.900002,38.610001,61.470001,39.540001,65.5,54.470001,69.769997,38.790001,76.739998,24.09,27.059999,69.989998,49.450001,73.839996,78.489998,76.809998,69.019997,21.799999,60.599998,23.162056
283,116.650002,117.559998,104.07,73.800003,103.379997,229.830002,75.400002,67.25,32.860001000000004,67.879997,36.529999,180.369995,32.18,69.360001,30.559999,32.0,56.23,71.985985,80.559998,30.379999,116.599998,144.96000700000005,77.0,107.639999,36.450001,32.599998,24.51,782.75,803.210022,69.900002,13.501418,15.0,103.559998,166.440002,36.790001,115.330002,28.450001,79.290001,107.889999,103.860001,65.050003,62.959999,83.16999799999998,22.35,126.239998,35.84,111.349998,38.75,61.259998,39.959999,66.25,53.75,69.800003,38.18,76.83000200000002,24.23,27.299999,70.269997,49.330002,74.43,78.43,76.25,68.550003,21.84,61.09,22.977602
284,115.800003,117.379997,103.43,72.599998,102.379997,231.190002,74.610001,67.269997,32.360001000000004,67.57,36.439999,178.28999299999995,32.060001,69.290001,30.370001,32.02,56.650002,71.866539,79.519997,29.83,116.029999,145.649994,76.279999,106.82,36.419998,32.610001000000004,24.4,778.8099980000002,800.619995,69.980003,13.478169,14.95,103.379997,167.0,36.610001,114.339996,28.48,78.970001,106.68,104.410004,64.510002,62.790001,83.389999,22.07,124.959999,35.439999,104.400002,38.450001,61.150002,40.290001,65.860001,53.18,70.120003,38.459999,75.220001,23.940001,27.33,69.599998,49.75,73.529999,78.760002,76.489998,68.949997,21.879999,60.68,26.120001
285,115.849998,116.910004,103.739998,72.769997,103.410004,235.27999900000003,76.190002,67.510002,32.09,67.529999,36.77,178.259995,32.139999,71.08000200000002,30.24,32.200001,56.48,71.834686,79.389999,29.91,117.550003,144.910004,76.860001,107.32,36.080002,33.689999,24.379999,788.3599849999998,809.8900150000002,70.690002,13.542103,14.92,103.0,167.770004,36.709999,114.709999,28.450001,79.199997,107.610001,105.339996,64.07,62.48,83.550003,22.67,127.489998,35.369999,103.400002,38.549999,61.310001,40.349998,65.66999799999999,52.990002,71.519997,39.73,75.459999,24.08,27.67,67.800003,51.5,73.650002,79.440002,77.400002,69.58000200000001,22.02,59.220001,28.16
286,115.919998,116.980003,104.129997,72.410004,103.459999,236.27999900000003,77.08000200000002,68.120003,32.299999,68.010002,37.5,176.330002,32.759998,72.809998,30.1,32.200001,57.349998,71.71524000000002,79.980003,29.73,118.860001,145.130005,78.25,108.459999,36.650002,33.869999,24.370001,786.080017,807.5,72.769997,13.629284,15.1,103.110001,169.25,36.450001,114.779999,28.879999,78.760002,107.519997,107.050003,63.540001,62.189999,83.239998,22.4,129.220001,35.66,104.529999,38.669998,61.119999,41.43,65.220001,54.040001,72.739998,39.07,74.660004,24.200001,28.42,68.720001,52.200001,73.290001,80.339996,78.699997,71.059998,22.41,58.779999,28.639999
287,116.779999,114.989998,105.980003,71.58000200000002,103.230003,235.550003,77.279999,69.379997,32.040001000000004,67.75,37.950001,174.21000700000005,33.029999,72.889999,30.17,32.09,57.139999,72.073578,79.110001,29.969999,120.980003,144.28999299999995,78.510002,108.410004,36.380001,34.07,24.379999,795.26001,814.98999,73.550003,13.699028,15.15,103.510002,168.690002,36.59,115.599998,28.870001,78.629997,106.879997,107.32,62.75,62.299999,82.879997,22.27,132.080002,35.36000100000001,102.849998,38.75,60.849998,41.240002,65.480003,53.599998,73.309998,39.060001,74.82,24.65,28.48,68.110001,52.549999,72.879997,81.300003,79.860001,70.480003,22.35,58.119999,28.559999
288,117.949997,116.139999,107.959999,71.639999,102.949997,236.850006,78.949997,69.739998,32.27,68.019997,38.09,176.649994,33.119999,74.050003,30.219999,32.18,57.599998,72.280617,79.190002,31.0,123.550003,144.009995,78.91999799999998,109.760002,35.919998,33.380001,24.59,806.400024,826.369995,78.400002,13.44911,14.98,104.190002,169.470001,36.48,116.889999,28.620001,79.209999,107.800003,107.760002,63.610001,62.759998,82.889999,21.940001,131.479996,35.32,103.5,38.529999,61.23,41.490002,65.529999,53.91,73.519997,38.490002,75.959999,25.07,28.9,68.260002,53.18,74.510002,82.279999,80.68,70.900002,22.6,58.919998,28.280001
289,118.769997,114.940002,108.57,71.870003,102.25,237.5,79.290001,70.0,32.869999,67.41999799999999,37.669998,177.490005,33.23,74.120003,30.190001,31.969999,56.43,72.376175,78.489998,30.67,124.82,144.630005,78.07,107.959999,35.689999,33.59,24.52,807.8599849999998,827.070007,80.260002,13.187567,14.65,102.239998,167.979996,36.549999,116.440002,28.379999,79.599998,108.970001,107.550003,64.41999799999999,62.73,82.959999,22.360001,131.270004,35.279999,107.809998,39.0,61.080002,41.400002,65.949997,54.43,72.260002,38.099998,75.690002,25.040001,28.530001,67.470001,53.310001,74.620003,81.699997,81.529999,71.82,22.52,59.040001,28.440001
290,118.739998,115.400002,108.230003,72.269997,102.269997,235.389999,79.970001,70.589996,33.209999,67.559998,38.470001,180.050003,32.75,74.269997,30.33,31.9,56.459999,72.08154300000002,78.800003,30.299999,124.349998,144.0,77.43,107.980003,35.779999,33.34,24.440001,805.0,826.619995,77.33000200000002,13.321244,14.71,101.419998,166.050003,36.509998,116.099998,27.5,79.239998,108.68,107.040001,64.690002,62.610001,82.300003,22.610001,130.910004,35.25,106.0,38.639999,61.110001,41.23,65.75,56.349998,72.239998,37.599998,77.33000200000002,25.1,27.950001,67.510002,53.060001,74.639999,81.25,79.019997,71.16999799999998,22.200001,58.880001,28.280001
291,118.900002,115.620003,107.989998,72.41999799999998,102.980003,233.369995,80.720001,70.010002,33.25,67.550003,38.990002,178.089996,33.009998,75.16999799999998,30.15,32.619999,57.169998,72.694695,78.849998,30.799999,125.610001,143.820007,76.980003,108.540001,35.61000100000001,35.049999,24.620001,807.1400150000002,828.380005,77.809998,13.210815,14.89,101.769997,167.770004,36.830002,116.239998,27.870001,80.18,108.739998,107.669998,66.360001,63.060001,82.610001,22.459999,130.630005,35.52,104.230003,39.029999,60.970001,41.279999,65.349998,56.060001,72.760002,36.790001,76.199997,25.379999,28.33,68.660004,52.759998,75.0,81.050003,80.769997,70.93,22.15,58.34,28.08
292,119.110001,115.349998,108.839996,72.360001,103.769997,235.830002,80.720001,70.230003,33.32,68.089996,38.68,178.899994,33.16,74.839996,30.1,33.0,56.84,72.646919,79.139999,30.209999,127.489998,143.559998,76.949997,109.389999,35.630001,34.91,24.6,807.47998,831.0,77.470001,13.222439,14.79,101.870003,167.970001,36.709999,117.029999,27.83,80.129997,108.709999,108.629997,66.620003,62.619999,82.389999,22.27,131.149994,35.810001,103.599998,39.16,61.32,41.650002,66.25,56.779999,72.860001,36.75,76.910004,25.709999,28.450001,69.129997,53.360001,74.83000200000002,81.019997,81.18,70.589996,22.110001,58.040001,28.0
293,118.339996,115.919998,107.790001,72.230003,103.32,236.289993,80.970001,69.809998,33.790001000000004,67.779999,38.950001,179.479996,33.07,75.300003,30.0,32.830002,56.5,73.084885,80.0,30.33,128.03999299999998,142.869995,77.260002,110.309998,35.450001,35.689999,24.700001,807.080017,830.0,77.349998,13.268935999999998,14.68,101.199997,166.690002,36.669998,116.959999,27.700001,81.379997,110.330002,108.230003,66.019997,62.68,81.809998,21.879999,135.03999299999998,35.54000100000001,103.0,39.07,61.330002,41.599998,66.709999,58.029999,73.300003,37.139999,77.639999,26.07,28.52,69.099998,53.709999,74.66999799999998,80.760002,80.379997,70.739998,22.120001,58.330002,28.16
294,120.0,116.540001,108.5,72.639999,103.489998,230.070007,79.099998,69.739998,33.68,68.010002,39.0,180.360001,32.790001000000004,75.589996,30.120001,32.700001,56.630001,72.567291,80.510002,30.290001,128.410004,141.5,78.870003,110.82,35.369999,35.220001,24.299999,805.8099980000002,829.799988,78.279999,13.234085,14.61,100.290001,167.449997,36.889999,116.599998,27.549999,80.339996,109.959999,108.709999,65.209999,62.669998,80.970001,21.68,133.21000700000002,35.700001,100.239998,39.279999,61.0,41.41,64.66999799999999,57.700001,72.83000200000002,37.110001,77.389999,26.25,28.15,69.410004,53.669998,74.730003,81.269997,80.75,71.989998,22.1,57.5,27.76
295,119.400002,115.599998,108.629997,72.879997,102.790001,232.410004,80.260002,69.360001,33.700001,68.120003,39.049999,185.100006,32.700001,75.720001,30.01,32.799999,57.25,74.382866,80.400002,30.26,128.229996,143.169998,79.260002,109.870003,35.220001,34.5,24.559999,805.119995,829.0,79.160004,13.245687,14.81,101.059998,166.96000700000005,36.509998,116.07,27.41,81.66999799999998,111.389999,108.839996,66.300003,62.240002,81.690002,21.5,142.009995,35.889999,103.07,39.119999,61.040001,41.25,64.970001,59.189999,73.639999,37.099998,78.870003,26.450001,28.76,69.82,53.700001,74.220001,81.790001,80.769997,72.059998,21.93,57.849998,28.040001
296,120.449997,115.879997,110.019997,72.089996,103.0,231.600006,80.699997,69.360001,33.919998,68.5,39.009998,188.600006,32.700001,75.760002,30.120001,32.560001,56.869999,74.096191,80.489998,30.84,128.100006,142.970001,79.559998,110.059998,35.18,34.639999,24.540001,806.909973,829.090027,79.470001,13.245687,14.96,100.449997,167.809998,36.759998,116.480003,27.469999,81.0,111.910004,109.239998,65.959999,62.669998,82.07,21.9,139.360001,35.889999,106.080002,39.459999,61.099998,41.389999,65.190002,60.040001,74.150002,36.360001,85.0,26.700001,28.52,69.839996,53.5,74.160004,82.089996,80.489998,72.389999,20.860001,58.09,27.799999
297,120.0,114.779999,110.709999,72.739998,102.809998,230.580002,81.389999,69.050003,33.759998,68.349998,38.959999,191.009995,32.540001000000004,75.699997,30.139999,32.52,56.880001,74.024529,80.050003,30.639999,127.309998,142.080002,79.800003,109.489998,34.57,34.75,24.790001,807.25,831.6099849999998,78.870003,13.263124,14.71,100.099998,170.080002,37.07,117.050003,27.370001,81.690002,113.010002,109.660004,66.720001,62.700001,82.639999,21.959999,138.649994,36.299999,103.800003,39.759998,61.360001,41.860001,58.669998,60.919998,74.199997,36.669998,88.870003,26.65,28.41,69.720001,53.41,74.800003,81.699997,80.25,72.949997,20.870001,58.0,27.719999
