,ADM,CAG,CHD,CL,CLX,COST,COTY,CPB,CVS,DPS,EL,GIS,HRL,HSY,K,KHC,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TSN,WBA,WMT
391,42.040001,39.470001,52.709999,77.0,136.820007,181.440002,19.030001,57.450001,78.050003,92.620003,96.160004,57.599998,34.509998,115.160004,72.75,93.449997,129.899994,45.5,29.780001,47.18,105.559998,50.68,75.199997,117.169998,88.68,121.959999,130.5,185.009995,55.07,95.989998,59.240002,81.690002,79.08000200000002
392,41.91,39.43,53.259998,77.160004,137.550003,181.919998,18.83,57.349998,78.199997,93.5,96.510002,57.700001,34.98,115.480003,73.129997,93.459999,130.199997,45.509998,29.709999,46.549999,105.919998,50.34,75.610001,117.050003,88.769997,122.300003,130.880005,184.539993,54.75,89.779999,60.470001,81.510002,79.150002
393,41.810001,39.029999,52.759998,75.849998,136.619995,181.710007,18.620001,56.709999,78.610001,92.040001,95.989998,57.07,34.279999,113.870003,72.190002,92.480003,127.970001,45.060001,30.299999,46.52,104.209999,50.380001,75.059998,115.660004,87.849998,120.970001,128.320007,183.820007,55.0,86.800003,60.52,81.540001,79.029999
394,42.07,38.740002,52.91,75.860001,137.270004,179.580002,18.76,56.490002,79.860001,91.120003,96.330002,57.09,34.810001,114.220001,72.790001,90.599998,128.770004,45.32,30.65,45.400002,104.300003,50.009998,75.459999,115.940002,88.160004,120.120003,127.269997,180.820007,55.240002,87.199997,61.110001,81.040001,79.400002
395,42.43,38.599998,52.779999,75.290001,137.119995,179.899994,19.299999,56.91,79.639999,92.580002,96.019997,57.23,34.75,113.18,72.870003,90.68,128.949997,45.0,30.15,45.290001,104.5,50.259998,74.720001,115.470001,88.360001,118.870003,127.910004,179.520004,55.23,88.449997,61.860001,81.32,79.209999
396,42.43,39.110001,53.029999,76.16999799999998,137.759995,180.830002,19.42,57.259998,80.019997,93.43,96.760002,58.360001,34.849998,114.349998,73.559998,92.150002,129.779999,45.18,30.49,45.419998,105.230003,50.860001,75.339996,116.910004,88.489998,119.0,128.740005,180.820007,55.509998,89.33000200000002,62.599998,82.019997,79.519997
397,41.98,38.919998,52.98,75.709999,138.809998,180.389999,19.18,56.900002,80.68,93.339996,96.739998,58.740002,34.900002,114.040001,73.300003,91.160004,130.020004,45.18,30.280001,45.610001,105.290001,50.529999,75.620003,117.0,88.230003,119.230003,127.0,179.220001,55.029999,87.800003,62.439999,82.449997,79.18
398,42.259998,39.09,53.380001,76.0,140.050003,170.399994,19.0,56.68,79.220001,93.699997,97.550003,58.610001,34.75,115.0,72.940002,90.870003,130.600006,45.310001,21.190001,45.41,104.809998,50.880001,76.66999799999998,117.370003,89.720001,119.879997,126.760002,180.330002,55.029999,87.660004,61.849998,81.190002,73.949997
399,42.400002,38.18,53.27,76.5,139.630005,167.050003,19.09,55.32,77.300003,93.529999,97.599998,57.310001,34.0,111.959999,72.0,89.959999,130.860001,45.349998,22.969999,45.369999,102.209999,50.369999,77.379997,117.019997,89.599998,122.059998,124.720001,180.889999,54.610001,87.059998,61.610001,78.959999,75.379997
400,42.389999,37.59,53.84,76.870003,141.0,165.5,19.27,54.799999,78.190002,95.510002,98.209999,57.18,34.330002,112.339996,71.800003,89.660004,132.779999,45.349998,22.65,45.48,102.160004,50.919998,77.629997,117.290001,89.769997,122.730003,124.0,183.729996,54.34,86.470001,61.610001,79.809998,75.879997
401,41.41,37.889999,53.549999,76.349998,140.350006,163.490005,19.110001,54.75,77.970001,95.809998,97.470001,56.830002,33.91,111.849998,71.279999,89.309998,132.929993,45.619999,22.4,45.23,101.529999,50.740002,77.400002,117.779999,89.620003,121.099998,122.639999,184.399994,53.849998,86.5,61.43,78.300003,75.599998
402,41.25,37.029999,52.990002,75.699997,139.320007,163.169998,18.99,54.32,77.940002,94.839996,97.400002,56.16,34.029999,111.370003,70.5,89.470001,131.78999299999998,45.169998,22.33,44.98,100.019997,51.099998,76.980003,117.330002,89.269997,120.150002,121.730003,184.490005,53.380001,85.709999,61.470001,78.110001,76.029999
403,41.080002,37.099998,52.889999,75.629997,139.490005,159.399994,19.08,53.98,77.360001,92.25,97.339996,55.939999,34.369999,110.290001,70.5,89.400002,131.75,45.049999,22.719999,45.07,99.989998,51.029999,76.400002,116.209999,89.029999,119.849998,121.220001,184.169998,51.720001,85.980003,61.599998,76.370003,75.599998
404,41.27,37.279999,53.200001,76.150002,139.220001,158.149994,19.139999,53.77,77.879997,93.260002,97.43,56.009998,35.09,110.110001,70.769997,89.529999,132.649994,45.32,22.68,45.099998,100.660004,52.130001,76.540001,117.419998,89.629997,119.690002,120.910004,184.970001,50.259998,86.940002,63.279999,76.489998,74.949997
405,41.360001,37.5,52.98,75.83000200000002,138.860001,160.660004,19.139999,53.5,80.230003,92.620003,96.290001,56.02,34.650002,110.029999,70.120003,88.760002,133.300003,45.34,22.700001,45.0,99.449997,51.310001,76.370003,117.239998,89.360001,119.599998,121.610001,181.309998,49.93,86.400002,62.48,77.470001,75.5
406,41.25,37.259998,52.959999,75.690002,137.720001,159.589996,18.950001,53.25,80.599998,92.029999,96.900002,56.869999,34.459999,108.650002,69.870003,88.110001,132.220001,45.25,22.83,44.060001,99.089996,50.48,75.75,116.519997,89.08000200000002,118.699997,120.599998,183.229996,49.43,86.779999,61.970001,77.489998,76.25
407,41.139999,37.299999,52.419998,74.82,135.759995,160.21000700000005,18.83,52.779999,81.650002,91.980003,96.43,56.400002,34.09,107.650002,69.5,87.690002,130.990005,45.130001,23.48,43.900002,98.07,50.799999,75.540001,116.07,88.019997,118.400002,120.099998,197.330002,49.950001,87.410004,61.650002,81.550003,76.25
408,40.880001,36.220001,51.799999,74.309998,133.619995,159.600006,18.969999,52.099998,80.519997,91.260002,95.959999,55.110001,34.049999,106.779999,69.110001,87.199997,129.259995,44.889999,23.34,43.59,96.260002,50.490002,74.68,115.529999,87.050003,117.230003,118.410004,194.630005,49.939999,86.860001,61.700001,79.5,76.08000200000002
409,41.48,35.669998,51.950001,74.339996,133.0,160.21000700000005,18.809999,52.299999,80.769997,91.599998,96.07,55.290001,34.27,107.050003,69.58000200000001,85.959999,129.610001,45.110001,23.469999,43.470001,97.870003,49.970001,74.709999,115.550003,87.400002,117.860001,118.800003,194.139999,50.490002,86.68,62.75,78.519997,75.839996
410,41.349998,35.470001,52.07,74.0,133.880005,158.929993,19.1,52.130001,80.400002,91.279999,95.779999,55.23,34.16,106.639999,68.730003,84.459999,128.740005,44.790001,23.65,43.150002,97.43,49.830002,74.510002,115.5,87.860001,116.169998,117.889999,191.410004,50.330002,86.150002,62.669998,78.129997,75.550003
411,41.700001,34.689999,51.779999,73.68,133.940002,161.110001,18.790001,51.799999,79.809998,89.559998,95.339996,54.209999,33.650002,106.379997,67.529999,83.300003,128.25,44.720001,23.200001,43.0,95.940002,49.25,74.349998,114.970001,87.650002,118.209999,116.209999,192.889999,49.25,86.32,61.450001,78.449997,75.349998
412,41.259998,34.189999,52.169998,73.690002,134.28999299999998,157.360001,18.870001,51.790001,78.800003,89.440002,95.190002,53.869999,33.23,106.660004,66.650002,82.58000200000002,126.43,44.470001,23.18,42.990002,96.029999,50.330002,74.599998,115.410004,87.690002,118.559998,115.550003,194.289993,49.209999,86.199997,60.400002,77.730003,75.650002
413,41.240002,33.5,52.049999,73.269997,134.479996,153.509995,18.82,51.689999,78.639999,89.290001,94.309998,53.73,33.16,106.120003,66.540001,83.389999,127.0,44.450001,23.1,43.27,96.120003,50.799999,74.360001,115.919998,87.629997,117.980003,115.449997,194.119995,49.490002,86.550003,60.200001,77.480003,75.150002
414,40.68,33.200001,52.32,73.089996,133.669998,151.449997,18.4,50.98,78.18,89.449997,94.400002,53.290001,32.580002,104.989998,65.629997,82.199997,127.129997,44.32,22.610001,43.049999,94.900002,50.57,73.849998,113.339996,87.230003,118.349998,114.809998,193.649994,49.369999,85.559998,59.259998,76.970001,73.379997
415,40.490002,33.290001000000004,52.310001,72.75,132.300003,151.46000700000005,18.35,51.380001,77.889999,89.309998,94.480003,53.880001,32.66,104.529999,65.739998,84.33000200000002,124.449997,44.59,22.73,43.310001,96.900002,50.389999,73.720001,114.489998,87.239998,118.150002,115.290001,195.0,49.549999,86.709999,58.849998,77.790001,73.660004
416,41.07,33.360001000000004,51.91,72.209999,131.470001,153.229996,18.139999,51.389999,77.66999799999998,89.5,94.75,53.41,32.549999,104.839996,65.760002,84.739998,124.620003,44.490002,22.99,43.18,97.379997,50.529999,73.860001,114.949997,86.769997,118.32,115.25,197.550003,50.32,87.040001,59.939999,77.660004,74.66999799999998
417,41.490002,33.599998,52.209999,72.16999799999998,131.169998,154.259995,18.33,51.529999,77.940002,89.25,94.889999,53.400002,32.77,105.080002,66.300003,85.309998,124.190002,44.52,22.98,43.52,97.230003,51.130001,73.699997,114.260002,86.959999,118.019997,116.419998,196.600006,50.540001,87.279999,61.040001,78.040001,76.269997
418,41.459999,33.59,52.52,72.410004,131.270004,153.0,18.360001,51.759998,78.190002,90.239998,95.190002,53.650002,32.830002,105.449997,66.230003,85.68,124.360001,44.66,23.0,43.650002,97.610001,51.740002,73.779999,114.940002,87.07,119.440002,117.220001,198.410004,50.560001,88.040001,61.400002,79.139999,76.290001
419,41.459999,33.459999,53.360001,72.599998,131.490005,152.610001,18.42,51.689999,78.25,90.290001,96.25,54.110001,33.189999,106.230003,66.699997,85.690002,124.809998,44.779999,22.85,43.759998,97.370003,51.5,73.239998,114.849998,87.610001,119.0,118.989998,197.0,50.669998,87.699997,61.27,79.019997,76.25
420,41.25,33.52,53.689999,72.41999799999998,131.449997,151.809998,18.48,51.299999,78.120003,90.959999,96.459999,53.599998,32.860001000000004,105.900002,66.440002,85.629997,124.330002,44.669998,22.6,43.759998,90.5,51.98,73.41999799999998,115.010002,87.870003,119.510002,116.010002,197.509995,50.599998,87.75,60.939999,78.760002,76.08000200000002
421,41.259998,33.919998,53.02,72.589996,131.199997,151.470001,18.790001,52.360001,77.120003,91.519997,97.300003,53.939999,32.66,106.279999,66.449997,86.099998,124.309998,44.900002,23.0,44.16,92.300003,52.389999,73.5,115.339996,88.32,118.660004,116.989998,198.529999,50.990002,88.620003,61.130001,79.639999,75.980003
422,41.380001,33.700001,52.68,69.800003,130.25,150.940002,18.85,51.810001,77.089996,91.190002,96.760002,54.080002,32.849998,106.18,66.610001,85.660004,123.379997,44.779999,23.200001,43.779999,92.419998,52.16,73.440002,115.779999,88.160004,119.57,118.080002,197.580002,50.740002,87.510002,60.84,79.370003,75.839996
423,41.27,33.860001000000004,53.200001,73.059998,132.080002,150.449997,18.950001,52.009998,76.93,91.550003,97.82,54.34,33.200001,106.370003,67.25,86.120003,125.290001,45.040001,23.25,43.950001,93.660004,52.630001,73.33000200000002,116.5,88.550003,119.43,118.440002,196.539993,51.060001,87.940002,61.889999,78.82,76.029999
424,41.549999,33.849998,53.009998,72.33000200000002,131.600006,151.410004,19.219999,52.16,77.480003,91.849998,98.120003,54.639999,33.400002,105.410004,66.970001,86.239998,123.449997,45.02,23.360001,44.25,94.190002,52.84,73.0,116.629997,88.66999799999998,119.529999,119.779999,196.0,51.709999,87.970001,61.959999,79.790001,77.610001
425,42.060001,34.200001,53.490002,71.83000200000002,132.820007,153.410004,19.549999,52.619999,78.970001,91.900002,98.75,55.080002,34.09,106.889999,67.57,87.5,124.589996,44.549999,23.82,44.32,94.809998,53.34,72.230003,116.300003,89.0,117.93,121.290001,194.550003,52.0,88.779999,62.93,80.07,78.550003
426,41.700001,33.700001,53.639999,73.199997,133.919998,152.009995,19.82,52.57,78.18,91.529999,99.239998,55.07,34.009998,106.059998,67.269997,87.529999,122.379997,45.799999,23.700001,44.040001,94.910004,53.419998,71.029999,117.330002,90.290001,117.650002,120.879997,194.240005,52.099998,89.599998,62.98,78.389999,78.720001
427,41.75,34.25,53.799999,72.83000200000002,133.850006,152.669998,20.219999,53.0,78.910004,91.910004,99.300003,55.450001,34.299999,106.349998,67.650002,87.800003,124.080002,46.0,23.91,44.369999,96.559998,53.919998,73.989998,117.309998,90.559998,118.209999,122.669998,194.779999,52.209999,89.790001,63.32,78.599998,79.800003
428,41.93,34.23,53.380001,72.449997,132.740005,153.080002,20.559999,52.709999,80.0,90.669998,99.260002,55.310001,34.150002,106.190002,67.75,87.790001,122.480003,46.0,24.299999,43.990002,95.550003,53.389999,65.449997,116.529999,90.209999,117.129997,122.449997,194.399994,52.34,89.260002,63.099998,79.91999799999998,79.82
429,42.98,34.279999,53.439999,72.110001,133.720001,159.100006,20.43,52.709999,79.900002,91.370003,98.970001,55.639999,34.23,105.510002,67.959999,87.379997,123.160004,45.970001,24.5,44.040001,95.300003,52.939999,65.199997,116.690002,91.029999,117.010002,122.169998,194.220001,52.830002,89.099998,63.529999,80.43,80.25
430,43.099998,33.810001,52.889999,71.589996,132.830002,159.130005,20.129999,52.5,79.610001,90.910004,98.239998,55.209999,34.119999,105.57,67.209999,86.290001,121.459999,45.599998,24.59,44.029999,95.169998,52.790001,65.720001,115.730003,90.970001,115.809998,120.419998,195.100006,52.43,93.610001,62.799999,80.900002,80.339996
431,42.57,34.169998,50.970001,71.900002,133.770004,161.610001,20.18,52.75,79.379997,91.07,98.43,56.080002,34.169998,105.57,68.099998,86.900002,121.349998,45.650002,24.57,44.200001,95.650002,53.169998,65.860001,115.730003,90.860001,114.790001,120.529999,194.0,52.740002,91.699997,63.700001,81.400002,81.339996
432,42.639999,34.369999,51.700001,71.839996,134.759995,158.339996,19.93,52.990002,79.220001,91.050003,98.349998,56.299999,34.009998,105.860001,71.519997,87.58000200000002,121.290001,45.669998,24.16,43.580002,95.349998,53.310001,65.860001,116.32,90.690002,115.43,121.540001,193.229996,52.0,90.980003,63.470001,81.379997,81.059998
433,42.650002,33.990002000000004,50.389999,71.459999,134.5,156.5,19.719999,53.080002,78.0,90.720001,98.440002,56.18,33.75,105.0,69.809998,86.540001,121.32,45.52,24.139999,43.560001,94.550003,52.830002,65.519997,116.449997,90.669998,114.75,121.470001,193.649994,52.459999,90.43,65.769997,81.010002,80.57
434,42.439999,34.27,50.259998,71.720001,135.46000700000002,157.100006,20.01,53.029999,78.639999,90.989998,100.339996,56.189999,34.150002,105.269997,69.839996,86.639999,121.230003,45.639999,24.26,43.77,93.949997,52.689999,65.910004,116.800003,91.400002,115.489998,122.160004,195.039993,52.380001,89.93,66.610001,81.089996,81.16999799999998
435,42.290001,34.189999,49.610001,71.57,134.729996,157.139999,19.879999,53.23,78.43,90.300003,100.849998,55.720001,33.669998,105.129997,69.029999,86.0,121.440002,45.560001,24.059999,43.529999,93.550003,51.540001,65.43,116.489998,91.519997,114.989998,121.25,194.300003,51.93,90.610001,64.739998,80.910004,81.110001
436,42.34,34.16,49.68,71.400002,133.660004,156.169998,19.780001,53.049999,79.110001,90.190002,103.019997,55.52,33.48,104.980003,68.839996,85.91999799999998,121.449997,45.560001,23.809999,43.25,95.370003,51.869999,65.150002,116.349998,91.860001,115.029999,121.720001,195.25,51.25,90.0,64.269997,80.769997,81.07
437,41.779999,34.0,49.450001,71.779999,134.520004,156.509995,19.4,53.220001,78.949997,89.980003,101.900002,56.25,33.700001,105.260002,68.629997,85.900002,121.599998,45.860001,23.23,43.34,95.540001,53.380001,65.08000200000001,116.75,91.940002,115.050003,122.089996,195.0,51.009998,90.32,64.989998,79.91999799999998,80.730003
438,41.380001,34.919998,49.709999,71.480003,134.649994,157.589996,19.610001,53.830002,79.540001,90.830002,100.089996,56.720001,34.139999,105.5,69.25,86.75,121.040001,45.669998,23.540001,43.759998,97.43,53.939999,64.370003,117.360001,91.540001,114.889999,122.410004,197.050003,51.93,90.599998,65.870003,80.879997,80.589996
439,41.68,34.880001,49.939999,71.449997,135.440002,158.0,19.66,53.860001,79.459999,91.410004,101.480003,57.330002,34.419998,105.900002,69.889999,87.050003,121.699997,45.799999,23.58,43.68,98.139999,53.98,64.91999799999999,117.879997,91.910004,114.889999,123.050003,197.179993,51.310001,90.779999,66.050003,81.58000200000002,80.83000200000002
440,42.209999,34.900002,49.790001,71.790001,136.339996,157.279999,19.59,53.73,79.440002,91.949997,100.870003,57.310001,34.240002000000004,106.0,69.709999,86.449997,122.18,46.150002,23.309999,44.220001,96.75,54.27,65.18,118.959999,92.290001,116.769997,122.919998,199.0,51.740002,91.080002,66.0,81.07,81.269997
441,42.07,35.029999,50.240002,71.989998,136.830002,158.479996,19.6,53.759998,79.07,92.330002,101.150002,57.48,34.200001,106.93,69.940002,86.269997,122.220001,46.119999,22.879999,43.459999,97.620003,54.259998,65.449997,119.0,92.400002,117.75,122.900002,198.639999,51.0,91.150002,65.58000200000001,80.550003,78.849998
442,41.66,34.700001,49.810001,71.339996,137.139999,157.979996,19.27,53.869999,78.449997,91.650002,102.809998,57.48,33.959999,107.919998,70.050003,84.91999799999998,122.190002,45.799999,22.76,43.459999,96.519997,53.48,64.230003,118.290001,91.980003,115.75,122.550003,196.660004,51.009998,89.809998,64.959999,80.43,79.620003
443,41.279999,34.509998,50.150002,71.08000200000002,137.910004,157.190002,19.139999,53.84,77.690002,91.120003,105.389999,57.150002,34.139999,107.25,69.970001,84.730003,121.580002,45.669998,22.85,42.900002,96.379997,54.139999,63.599998,117.800003,92.379997,115.290001,121.629997,198.169998,51.189999,89.790001,65.160004,80.260002,79.120003
444,41.540001,34.48,50.459999,71.68,138.699997,157.529999,17.48,53.790001,77.849998,91.379997,107.089996,57.200001,33.98,107.620003,70.139999,84.760002,122.610001,45.700001,22.66,43.119999,96.400002,54.380001,64.389999,118.25,92.910004,116.339996,121.709999,198.160004,51.32,89.779999,65.08000200000001,80.800003,79.800003
445,41.630001,34.450001,50.25,71.5,138.5,158.619995,17.43,53.939999,77.5,91.57,105.0,57.419998,34.279999,107.07,69.690002,84.949997,122.32,45.630001,22.9,43.490002,97.099998,55.490002,63.950001,117.900002,92.5,116.010002,119.339996,196.729996,51.450001,88.849998,64.910004,80.93,80.349998
446,41.75,34.110001000000004,50.0,71.339996,138.78999299999998,160.0,16.790001,53.950001,77.190002,91.139999,104.790001,57.389999,31.610001,106.669998,69.43,84.5,122.360001,45.540001,23.0,42.990002,96.959999,55.099998,63.810001,117.260002,92.440002,115.660004,112.5,198.410004,52.57,89.089996,64.470001,81.269997,80.610001
447,41.380001,33.389999,49.779999,71.120003,137.199997,152.369995,16.25,52.669998,75.57,90.57,105.260002,56.029999,31.450001,105.949997,68.0,83.279999,121.07,45.599998,21.32,41.959999,95.099998,55.169998,63.889999,116.739998,92.650002,115.190002,107.550003,197.440002,51.369999,90.190002,64.279999,80.800003,78.5
448,41.75,33.110001000000004,49.779999,71.279999,137.729996,151.899994,16.4,51.52,75.5,90.57,105.0,55.049999,31.389999,105.269997,67.760002,82.779999,121.879997,45.630001,21.299999,41.619999,95.220001,55.400002,64.0,116.120003,92.519997,115.220001,105.099998,198.5,52.009998,91.040001,63.259998,81.32,78.410004
449,41.790001,32.52,49.73,70.779999,137.300003,152.380005,16.459999,50.810001,75.43,90.300003,105.559998,54.41,31.02,104.57,66.760002,81.779999,122.239998,45.400002,21.709999,41.290001,94.639999,55.040001,63.619999,115.550003,92.480003,115.160004,105.5,197.279999,52.139999,88.389999,62.59,80.900002,77.66999799999998
450,41.66,32.369999,49.389999,71.099998,137.110001,153.71000700000005,16.049999,50.740002,76.089996,90.300003,105.650002,53.950001,30.9,104.860001,66.0,81.5,122.050003,45.360001,21.85,41.759998,95.190002,55.330002,63.919998,115.129997,92.080002,116.0,104.769997,198.399994,52.310001,89.43,61.970001,81.559998,78.82
451,41.709999,32.509998,49.630001,71.040001,137.589996,156.220001,16.540001,46.990002,76.5,90.790001,106.0,53.419998,30.82,104.230003,65.639999,81.099998,122.410004,45.400002,22.15,41.549999,95.110001,56.049999,64.230003,115.239998,91.889999,116.730003,104.370003,199.729996,52.849998,89.870003,62.299999,81.940002,78.599998
452,41.369999,32.59,50.23,71.660004,138.520004,157.589996,16.6,46.43,77.540001,91.239998,107.0,53.259998,30.889999,105.379997,65.470001,80.75,123.5,45.639999,21.969999,40.790001,95.620003,55.970001,63.5,115.379997,92.419998,117.169998,105.0,200.550003,52.950001,89.989998,63.529999,81.629997,78.309998
453,42.290001,32.919998,49.939999,71.099998,137.440002,157.96000700000005,16.57,45.349998,77.610001,91.599998,107.459999,53.759998,30.82,105.239998,65.480003,80.720001,122.760002,45.75,22.290001,40.950001,96.0,55.970001,63.310001,115.949997,92.18,117.419998,104.839996,200.119995,52.970001,89.709999,64.5,81.089996,77.949997
454,42.0,33.830002,50.43,71.110001,138.080002,159.190002,16.4,46.740002,78.83000200000002,91.830002,108.309998,53.880001,30.73,104.639999,66.349998,81.230003,122.970001,45.98,22.42,40.779999,96.580002,56.950001,62.91,116.169998,92.790001,118.0,106.290001,201.389999,53.07,89.019997,64.57,81.58000200000002,79.879997
455,42.470001,34.380001,49.900002,71.449997,136.369995,158.970001,16.549999,47.57,79.980003,92.089996,108.559998,54.419998,30.9,105.43,67.949997,81.449997,119.910004,46.009998,22.530001,40.849998,97.709999,56.380001,63.450001,116.650002,92.739998,118.239998,106.089996,202.960007,52.919998,88.870003,64.91999799999999,81.900002,80.32
456,42.52,34.330002,49.32,71.32,135.630005,158.369995,16.32,47.330002,80.010002,92.050003,108.199997,54.66,31.129999,107.739998,67.720001,81.449997,118.75,46.189999,21.35,40.970001,96.339996,56.360001,62.68,116.400002,92.760002,119.059998,106.0,202.160004,52.84,88.08000200000002,64.610001,81.699997,79.739998
457,42.610001,34.610001000000004,49.189999,71.82,134.25,157.889999,16.530001000000002,47.939999,80.0,91.709999,109.18,55.580002,31.700001,108.480003,68.599998,82.099998,118.620003,46.349998,20.969999,40.830002,97.870003,56.529999,62.59,115.080002,93.089996,117.580002,107.389999,203.350006,53.150002,88.550003,65.5,81.650002,79.150002
458,43.0,34.689999,49.720001,72.0,135.029999,157.669998,16.780001000000002,47.759998,80.0,92.129997,108.540001,55.84,31.709999,109.629997,68.690002,82.82,119.650002,46.5,21.610001,41.330002,97.940002,56.48,62.439999,115.690002,93.720001,118.07,107.260002,203.679993,53.349998,89.559998,65.540001,82.239998,79.300003
459,43.200001,34.82,49.41,71.940002,135.559998,160.139999,17.059998999999998,47.380001,82.300003,91.68,109.300003,55.5,31.700001,109.209999,68.529999,82.260002,120.599998,46.68,21.6,41.0,98.589996,55.849998,62.75,114.870003,93.5,116.739998,107.730003,204.600006,52.939999,88.889999,65.82,82.639999,79.610001
460,43.259998,34.77,49.200001,71.57,134.089996,162.679993,17.030001000000002,47.700001,82.879997,91.669998,109.410004,55.150002,31.25,109.18,67.839996,81.980003,120.0,46.400002,21.75,41.119999,98.220001,56.330002,62.119999,114.440002,93.230003,116.860001,107.419998,204.460007,53.330002,88.410004,65.940002,81.66999799999998,79.790001
461,43.27,34.66,49.560001,72.33000200000002,134.410004,162.240005,17.17,47.759998,82.209999,91.660004,110.370003,55.040001,30.870001,109.43,67.66999799999999,81.33000200000002,120.709999,46.299999,21.280001,40.630001,98.459999,56.75,62.330002,114.739998,93.82,116.580002,108.540001,204.5,52.77,87.480003,66.309998,81.940002,79.809998
462,43.849998,34.950001,50.43,72.279999,136.410004,162.179993,16.860001,48.619999,83.190002,91.629997,110.040001,55.82,31.49,110.529999,68.309998,81.239998,121.150002,46.150002,21.52,41.0,99.480003,56.169998,62.009998,115.169998,93.169998,115.690002,110.0,203.520004,53.549999,87.25,66.959999,82.510002,80.209999
463,44.110001,34.830002,50.689999,72.529999,137.399994,160.96000700000005,16.84,48.060001,83.75,91.870003,110.269997,56.18,31.65,109.669998,67.870003,81.300003,122.080002,46.139999,21.49,40.740002,98.989998,56.68,62.549999,115.059998,93.339996,115.989998,110.889999,203.919998,53.91,86.139999,67.410004,82.970001,80.18
464,43.880001,33.84,50.540001,72.849998,137.610001,161.509995,16.66,46.25,83.199997,91.449997,110.370003,51.75,31.75,108.93,64.889999,80.489998,121.879997,45.759998,21.08,40.650002,98.150002,56.099998,62.299999,114.339996,94.169998,115.440002,108.800003,202.080002,54.259998,85.25,65.900002,80.75,80.16999799999998
465,43.330002,33.740002000000004,49.580002,72.5,135.5,162.929993,16.67,46.799999,80.650002,90.470001,109.959999,52.07,31.5,108.5,64.720001,79.989998,120.019997,45.709999,20.83,40.529999,97.690002,55.950001,61.110001,113.209999,94.150002,113.300003,106.620003,201.710007,54.369999,83.550003,65.839996,78.839996,80.57
466,43.34,33.529999,48.450001,71.379997,131.419998,160.899994,16.049999,45.860001,79.199997,89.32,108.629997,51.799999,31.309999,107.629997,64.08000200000001,79.010002,118.209999,45.450001,20.26,40.16,97.110001,55.619999,61.549999,112.559998,92.550003,113.059998,106.269997,201.399994,53.869999,82.809998,65.529999,78.0,79.889999
467,43.470001,33.080002,48.709999,73.050003,129.850006,160.830002,16.17,45.16,79.82,88.650002,107.790001,51.23,31.25,106.599998,63.32,77.599998,117.879997,45.5,20.049999,40.099998,96.099998,55.82,62.509998,112.040001,92.43,112.769997,104.5,201.979996,53.5,82.83000200000002,65.440002,78.599998,78.91999799999998
468,43.619999,33.549999,48.5,73.0,131.020004,162.71000700000005,16.24,46.639999,81.43,87.699997,108.010002,52.299999,31.6,107.010002,63.93,78.599998,117.699997,45.689999,19.950001,40.630001,96.940002,55.220001,64.150002,112.230003,92.82,112.279999,105.480003,200.0,54.150002,82.190002,65.629997,79.480003,79.040001
469,43.509998,33.400002,48.650002,73.18,131.360001,164.490005,16.35,46.650002,81.720001,88.540001,108.099998,51.939999,31.719999,107.25,63.419998,78.639999,117.449997,45.470001,20.360001,40.799999,97.360001,55.209999,64.480003,111.720001,92.519997,111.989998,106.150002,200.449997,54.16,82.220001,65.910004,78.870003,79.41999799999998
470,42.360001,33.740002000000004,47.970001,72.970001,128.699997,164.470001,16.25,46.98,81.260002,87.470001,108.300003,52.130001,31.290001,107.610001,62.939999,78.279999,116.279999,44.669998,20.190001,40.48,99.080002,54.639999,64.489998,111.370003,90.860001,112.169998,106.849998,199.199997,54.049999,81.690002,66.08000200000001,77.709999,79.0
471,42.540001,34.189999,48.209999,73.129997,130.029999,163.899994,16.200001,47.16,81.389999,88.43,106.760002,52.459999,31.92,108.080002,63.049999,78.029999,116.849998,44.860001,20.33,40.599998,102.260002,55.459999,64.190002,111.870003,90.970001,111.779999,105.410004,199.350006,54.0,81.559998,69.0,77.32,78.849998
472,42.52,33.75,48.459999,73.019997,131.96000700000002,164.919998,16.540001,46.799999,81.349998,88.510002,108.260002,51.57,32.169998,109.199997,62.220001,77.550003,117.800003,45.049999,20.040001,40.599998,102.639999,55.25,63.349998,109.910004,91.260002,111.230003,104.970001,200.389999,53.959999,81.769997,70.900002,77.32,77.900002
473,42.669998,33.5,47.93,72.779999,129.520004,166.320007,16.74,46.790001,80.519997,87.809998,108.269997,51.869999,32.0,108.949997,62.709999,77.949997,117.269997,44.860001,20.02,41.290001,99.739998,55.240002,62.939999,109.419998,91.959999,110.660004,105.239998,199.559998,53.939999,82.230003,71.33000200000002,76.739998,78.83000200000002
474,42.77,33.369999,47.330002,72.349998,129.669998,165.229996,16.719998999999998,46.139999,80.900002,87.029999,109.050003,51.32,31.780001,107.949997,61.98,77.230003,115.389999,45.110001,20.559999,41.049999,98.519997,55.369999,63.450001,106.940002,92.120003,110.480003,104.300003,199.949997,53.900002,81.93,71.199997,76.610001,79.269997
475,43.07,34.009998,47.990002,73.07,131.559998,165.860001,16.65,46.66,80.099998,88.089996,109.900002,52.029999,31.790001,108.379997,62.560001,77.949997,117.199997,45.509998,20.48,41.080002,99.730003,55.48,63.720001,109.660004,92.489998,111.459999,105.199997,211.75,54.02,83.690002,71.879997,76.43,79.16999799999998
